"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1976"	"1976"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	9725	10192000	95.4
	"1976"	"1976"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	485	972000	49.9
	"1976"	"1976"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	1588	801000	198.3
	"1976"	"1976"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	42	110000	38.2
	"1976"	"1976"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	137	108000	126.9
	"1976"	"1976"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	4016	9730000	41.3
	"1976"	"1976"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	9315	8664000	107.5
	"1976"	"1976"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	427	686000	62.2
	"1976"	"1976"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	1006	518000	194.2
	"1976"	"1976"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	27	65000	41.5
	"1976"	"1976"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	102	75000	136.0
	"1976"	"1976"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	3874	7311000	53.0
	"1976"	"1976"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	7250	5582000	129.9
	"1976"	"1976"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	330	349000	94.6
	"1976"	"1976"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	462	234000	197.4
	"1976"	"1976"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	26	27000	96.3
	"1976"	"1976"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	74	24000	308.3
	"1976"	"1976"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	4712	4079000	115.5
	"1976"	"1976"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	5479	2432000	225.3
	"1976"	"1976"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	175	89000	196.6
	"1976"	"1976"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	153	47000	325.5
	"1976"	"1976"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	10	9000	111.1 (Unreliable)
	"1976"	"1976"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	26	8000	325.0
	"1976"	"1976"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	3588	1192000	301.0
	"1976"	"1976"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	2600	551000	471.9
	"1976"	"1976"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	6	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	18	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	1	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	3	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	19	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	106	Not Applicable	Not Applicable
	"1977"	"1977"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	179	259836	68.9
	"1977"	"1977"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	246	266831	92.2
	"1977"	"1977"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	11	38977	28.2 (Unreliable)
	"1977"	"1977"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	14	40805	34.3 (Unreliable)
	"1977"	"1977"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	427	1321903	32.3
	"1977"	"1977"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	578	1398280	41.3
	"1977"	"1977"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	368	913000	40.3
	"1977"	"1977"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	531	927000	57.3
	"1977"	"1977"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	47	149000	31.5
	"1977"	"1977"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	60	153000	39.2
	"1977"	"1977"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	1121	4944000	22.7
	"1977"	"1977"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	1632	5199000	31.4
	"1977"	"1977"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	238	1275000	18.7
	"1977"	"1977"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	445	1284000	34.7
	"1977"	"1977"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	27	184000	14.7
	"1977"	"1977"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	46	188000	24.5
	"1977"	"1977"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	865	7122000	12.1
	"1977"	"1977"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	1521	7477000	20.3
	"1977"	"1977"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	185	1400000	13.2
	"1977"	"1977"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	533	1418000	37.6
	"1977"	"1977"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	21	186000	11.3
	"1977"	"1977"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	52	195000	26.7
	"1977"	"1977"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	923	7964000	11.6
	"1977"	"1977"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	2209	8341000	26.5
	"1977"	"1977"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	481	1482000	32.5
	"1977"	"1977"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	1604	1469000	109.2
	"1977"	"1977"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	84	196000	42.9
	"1977"	"1977"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	267	206000	129.6
	"1977"	"1977"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	3382	8903000	38.0
	"1977"	"1977"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	10958	9220000	118.9
	"1977"	"1977"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	703	1324000	53.1
	"1977"	"1977"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	2652	1211000	219.0
	"1977"	"1977"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	97	203000	47.8
	"1977"	"1977"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	341	200000	170.5
	"1977"	"1977"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	3275	8625000	38.0
	"1977"	"1977"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	13400	8748000	153.2
	"1977"	"1977"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	1049	1983000	52.9
	"1977"	"1977"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	4527	1711000	264.6
	"1977"	"1977"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	152	407000	37.3
	"1977"	"1977"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	431	348000	123.9
	"1977"	"1977"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	4413	14695000	30.0
	"1977"	"1977"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	16186	14697000	110.1
	"1977"	"1977"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	646	1391000	46.4
	"1977"	"1977"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	2720	1155000	235.5
	"1977"	"1977"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	98	262000	37.4
	"1977"	"1977"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	234	230000	101.7
	"1977"	"1977"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	3504	10343000	33.9
	"1977"	"1977"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	9636	10119000	95.2
	"1977"	"1977"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	582	1232000	47.2
	"1977"	"1977"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	2164	1020000	212.2
	"1977"	"1977"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	88	203000	43.3
	"1977"	"1977"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	191	172000	111.0
	"1977"	"1977"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	4036	10666000	37.8
	"1977"	"1977"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	9688	10070000	96.2
	"1977"	"1977"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	529	995000	53.2
	"1977"	"1977"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	1631	815000	200.1
	"1977"	"1977"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	56	122000	45.9
	"1977"	"1977"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	134	117000	114.5
	"1977"	"1977"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	4000	9911000	40.4
	"1977"	"1977"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	9369	8820000	106.2
	"1977"	"1977"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	430	714000	60.2
	"1977"	"1977"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	1001	536000	186.8
	"1977"	"1977"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	19	71000	26.8 (Unreliable)
	"1977"	"1977"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	107	80000	133.8
	"1977"	"1977"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	3993	7508000	53.2
	"1977"	"1977"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	7440	5729000	129.9
	"1977"	"1977"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	341	354000	96.3
	"1977"	"1977"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	462	235000	196.6
	"1977"	"1977"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	37	29000	127.6
	"1977"	"1977"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	66	26000	253.8
	"1977"	"1977"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	4695	4160000	112.9
	"1977"	"1977"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	5546	2458000	225.6
	"1977"	"1977"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	191	94000	203.2
	"1977"	"1977"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	154	49000	314.3
	"1977"	"1977"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	19	10000	190.0 (Unreliable)
	"1977"	"1977"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	28	7000	400.0
	"1977"	"1977"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	3502	1261000	277.7
	"1977"	"1977"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	2534	571000	443.8
	"1977"	"1977"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	8	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	23	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	4	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	6	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	14	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	101	Not Applicable	Not Applicable
	"1978"	"1978"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	216	262807	82.2
	"1978"	"1978"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	233	270018	86.3
	"1978"	"1978"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	13	42543	30.6 (Unreliable)
	"1978"	"1978"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	23	44803	51.3
	"1978"	"1978"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	460	1318535	34.9
	"1978"	"1978"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	562	1394573	40.3
	"1978"	"1978"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	439	919000	47.8
	"1978"	"1978"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	538	934000	57.6
	"1978"	"1978"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	47	153000	30.7
	"1978"	"1978"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	76	158000	48.1
	"1978"	"1978"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	1107	4990000	22.2
	"1978"	"1978"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	1725	5255000	32.8
	"1978"	"1978"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	233	1273000	18.3
	"1978"	"1978"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	426	1286000	33.1
	"1978"	"1978"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	30	193000	15.5
	"1978"	"1978"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	48	199000	24.1
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	821	6999000	11.7
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	1486	7350000	20.2
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	188	1370000	13.7
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	475	1387000	34.2
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	23	192000	12.0
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	46	201000	22.9
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	890	7700000	11.6
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	2162	8069000	26.8
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	417	1497000	27.9
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	1476	1485000	99.4
	"1978"	"1978"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	75	205000	36.6
	"1978"	"1978"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	253	217000	116.6
	"1978"	"1978"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	3389	8853000	38.3
	"1978"	"1978"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	11028	9179000	120.1
	"1978"	"1978"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	697	1368000	51.0
	"1978"	"1978"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	2812	1250000	225.0
	"1978"	"1978"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	101	214000	47.2
	"1978"	"1978"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	370	212000	174.5
	"1978"	"1978"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	3457	8791000	39.3
	"1978"	"1978"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	13942	8913000	156.4
	"1978"	"1978"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	1033	2072000	49.9
	"1978"	"1978"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	4444	1794000	247.7
	"1978"	"1978"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	163	434000	37.6
	"1978"	"1978"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	487	373000	130.6
	"1978"	"1978"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	4641	15056000	30.8
	"1978"	"1978"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	17094	15074000	113.4
	"1978"	"1978"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	700	1424000	49.2
	"1978"	"1978"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	2783	1182000	235.4
	"1978"	"1978"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	97	279000	34.8
	"1978"	"1978"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	251	247000	101.6
	"1978"	"1978"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	3489	10728000	32.5
	"1978"	"1978"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	10000	10514000	95.1
	"1978"	"1978"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	554	1242000	44.6
	"1978"	"1978"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	2140	1022000	209.4
	"1978"	"1978"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	74	214000	34.6
	"1978"	"1978"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	189	182000	103.8
	"1978"	"1978"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	3745	10538000	35.5
	"1978"	"1978"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	9294	9968000	93.2
	"1978"	"1978"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	511	1019000	50.1
	"1978"	"1978"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	1523	832000	183.1
	"1978"	"1978"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	53	134000	39.6
	"1978"	"1978"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	141	126000	111.9
	"1978"	"1978"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	3821	10062000	38.0
	"1978"	"1978"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	9115	8939000	102.0
	"1978"	"1978"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	463	743000	62.3
	"1978"	"1978"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	993	551000	180.2
	"1978"	"1978"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	42	75000	56.0
	"1978"	"1978"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	127	84000	151.2
	"1978"	"1978"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	3919	7681000	51.0
	"1978"	"1978"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	7370	5861000	125.7
	"1978"	"1978"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	321	358000	89.7
	"1978"	"1978"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	499	239000	208.8
	"1978"	"1978"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	28	32000	87.5
	"1978"	"1978"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	86	26000	330.8
	"1978"	"1978"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	4559	4256000	107.1
	"1978"	"1978"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	5506	2501000	220.2
	"1978"	"1978"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	179	99000	180.8
	"1978"	"1978"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	156	51000	305.9
	"1978"	"1978"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	30	11000	272.7
	"1978"	"1978"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	32	7000	457.1
	"1978"	"1978"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	3603	1333000	270.3
	"1978"	"1978"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	2675	594000	450.3
	"1978"	"1978"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	7	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	31	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	0	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	3	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	38	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	157	Not Applicable	Not Applicable
"---"
"Dataset: Compressed Mortality, 1968-1978"
"Query Parameters:"
"Title: icd_08_year_age_race_gender_external"
"Age Group: All"
"Gender: All"
"ICD-8 Codes: E800-E999 (Accidents, poisonings, and violence (external cause))"
"Race: All"
"States: All"
"Year: All, 1968 to 1978"
"Group By: Year, Age Group, Race, Gender"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Feb 1, 2016 10:14:35 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1968-1978. CDC WONDER Online Database, compiled from Compressed Mortality File CMF 1968-1988, Series 20, No. 2A, 2000. Accessed"
"at http://wonder.cdc.gov/cmf-icd8.html on Feb 1, 2016 10:14:35 AM"
"---"
Caveats:
"1. About national population figures: population figures for 1968-69 and 1971-78 are intercensal estimates of the July 1"
"resident population; population figures for 1970 are April 1 modified census counts. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Population Information."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the number of live births"
"for the given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
