"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1987"	"1987"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	7548	9790627	77.1
	"1987"	"1987"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	423	1132561	37.3
	"1987"	"1987"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	81	283758	28.5
	"1987"	"1987"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	3186	10120665	31.5
	"1987"	"1987"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1273	887633	143.4
	"1987"	"1987"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	169	228811	73.9
	"1987"	"1987"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	7789	9097260	85.6
	"1987"	"1987"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	482	853516	56.5
	"1987"	"1987"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	91	173130	52.6
	"1987"	"1987"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3883	8785358	44.2
	"1987"	"1987"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	988	596075	165.8
	"1987"	"1987"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	148	141349	104.7
	"1987"	"1987"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	7465	6877252	108.5
	"1987"	"1987"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	455	460117	98.9
	"1987"	"1987"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	64	71764	89.2
	"1987"	"1987"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	4972	5362682	92.7
	"1987"	"1987"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	612	267168	229.1
	"1987"	"1987"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	107	60427	177.1
	"1987"	"1987"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	6685	3154298	211.9
	"1987"	"1987"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	292	143785	203.1
	"1987"	"1987"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	47	19076	246.4
	"1987"	"1987"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	4234	1861948	227.4
	"1987"	"1987"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	265	64391	411.5
	"1987"	"1987"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	49	12939	378.7
	"1987"	"1987"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3179	720891	441.0
	"1987"	"1987"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	9	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	2	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	49	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	35	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	11	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	166	Not Applicable	Not Applicable
	"1988"	"1988"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	195	314067	62.1
	"1988"	"1988"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	11	81997	13.4 (Unreliable)
	"1988"	"1988"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	378	1511022	25.0
	"1988"	"1988"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	232	324495	71.5
	"1988"	"1988"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	15	86868	17.3 (Unreliable)
	"1988"	"1988"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	462	1591061	29.0
	"1988"	"1988"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	346	1078660	32.1
	"1988"	"1988"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	53	306394	17.3
	"1988"	"1988"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	924	5666103	16.3
	"1988"	"1988"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	495	1103169	44.9
	"1988"	"1988"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	72	316315	22.8
	"1988"	"1988"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1404	5968248	23.5
	"1988"	"1988"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	211	1333672	15.8
	"1988"	"1988"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	38	370643	10.3
	"1988"	"1988"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	600	6966508	8.6
	"1988"	"1988"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	358	1362900	26.3
	"1988"	"1988"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	47	381391	12.3
	"1988"	"1988"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1055	7344188	14.4
	"1988"	"1988"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	193	1248903	15.5
	"1988"	"1988"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	32	338686	9.4
	"1988"	"1988"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	617	6455884	9.6
	"1988"	"1988"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	366	1276758	28.7
	"1988"	"1988"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	68	353524	19.2
	"1988"	"1988"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1405	6822482	20.6
	"1988"	"1988"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	366	1368872	26.7
	"1988"	"1988"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	108	363434	29.7
	"1988"	"1988"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2610	7296706	35.8
	"1988"	"1988"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	1906	1391164	137.0
	"1988"	"1988"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	294	391619	75.1
	"1988"	"1988"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	7565	7684546	98.4
	"1988"	"1988"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	636	1401680	45.4
	"1988"	"1988"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	102	370701	27.5
	"1988"	"1988"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	2487	7917099	31.4
	"1988"	"1988"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	2926	1331825	219.7
	"1988"	"1988"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	428	396328	108.0
	"1988"	"1988"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	10228	8236904	124.2
	"1988"	"1988"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1514	2863446	52.9
	"1988"	"1988"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	214	869450	24.6
	"1988"	"1988"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4950	17850078	27.7
	"1988"	"1988"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	5507	2549821	216.0
	"1988"	"1988"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	656	827091	79.3
	"1988"	"1988"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	18487	18170247	101.7
	"1988"	"1988"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	874	2094392	41.7
	"1988"	"1988"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	168	718877	23.4
	"1988"	"1988"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	3842	15004788	25.6
	"1988"	"1988"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3334	1789129	186.3
	"1988"	"1988"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	383	644017	59.5
	"1988"	"1988"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	12625	14929233	84.6
	"1988"	"1988"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	462	1366071	33.8
	"1988"	"1988"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	78	406989	19.2
	"1988"	"1988"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	2897	10495138	27.6
	"1988"	"1988"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	1693	1131509	149.6
	"1988"	"1988"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	218	382794	56.9
	"1988"	"1988"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	7713	10166747	75.9
	"1988"	"1988"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	422	1133389	37.2
	"1988"	"1988"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	76	298395	25.5
	"1988"	"1988"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	3083	9967865	30.9
	"1988"	"1988"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1282	884760	144.9
	"1988"	"1988"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	171	239618	71.4
	"1988"	"1988"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	7371	8989694	82.0
	"1988"	"1988"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	487	864317	56.3
	"1988"	"1988"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	77	184734	41.7
	"1988"	"1988"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	4001	8867364	45.1
	"1988"	"1988"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	1033	601865	171.6
	"1988"	"1988"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	156	150102	103.9
	"1988"	"1988"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	7470	6957923	107.4
	"1988"	"1988"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	465	473745	98.2
	"1988"	"1988"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	72	76473	94.2
	"1988"	"1988"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5113	5484072	93.2
	"1988"	"1988"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	661	271379	243.6
	"1988"	"1988"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	111	64052	173.3
	"1988"	"1988"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	6722	3242321	207.3
	"1988"	"1988"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	326	148679	219.3
	"1988"	"1988"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	43	20386	210.9
	"1988"	"1988"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	4640	1905976	243.4
	"1988"	"1988"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	275	65382	420.6
	"1988"	"1988"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	52	13778	377.4
	"1988"	"1988"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3349	731059	458.1
	"1988"	"1988"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	0	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	26	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	46	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	5	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	173	Not Applicable	Not Applicable
	"1989"	"1989"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	237	331408	71.5
	"1989"	"1989"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	28	85299	32.8
	"1989"	"1989"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	380	1554761	24.4
	"1989"	"1989"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	264	341716	77.3
	"1989"	"1989"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	36	90180	39.9
	"1989"	"1989"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	437	1637594	26.7
	"1989"	"1989"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	324	1109504	29.2
	"1989"	"1989"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	70	319642	21.9
	"1989"	"1989"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	906	5724368	15.8
	"1989"	"1989"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	475	1134914	41.9
	"1989"	"1989"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	82	331194	24.8
	"1989"	"1989"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1366	6030010	22.7
	"1989"	"1989"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	212	1336826	15.9
	"1989"	"1989"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	36	390785	9.2
	"1989"	"1989"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	596	7018777	8.5
	"1989"	"1989"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	343	1367987	25.1
	"1989"	"1989"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	52	402083	12.9
	"1989"	"1989"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1017	7400335	13.7
	"1989"	"1989"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	153	1275682	12.0
	"1989"	"1989"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	34	355471	9.6
	"1989"	"1989"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	623	6559858	9.5
	"1989"	"1989"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	398	1302723	30.6
	"1989"	"1989"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	66	371297	17.8
	"1989"	"1989"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1359	6931805	19.6
	"1989"	"1989"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	338	1350929	25.0
	"1989"	"1989"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	103	381059	27.0
	"1989"	"1989"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2591	7108344	36.5
	"1989"	"1989"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2059	1375607	149.7
	"1989"	"1989"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	297	410017	72.4
	"1989"	"1989"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	7088	7507147	94.4
	"1989"	"1989"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	599	1374909	43.6
	"1989"	"1989"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	109	389596	28.0
	"1989"	"1989"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	2249	7708877	29.2
	"1989"	"1989"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3022	1311108	230.5
	"1989"	"1989"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	427	415754	102.7
	"1989"	"1989"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	9256	8057412	114.9
	"1989"	"1989"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1454	2891548	50.3
	"1989"	"1989"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	210	908583	23.1
	"1989"	"1989"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4947	17829834	27.7
	"1989"	"1989"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	5565	2579345	215.8
	"1989"	"1989"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	668	871349	76.7
	"1989"	"1989"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	18190	18155729	100.2
	"1989"	"1989"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	933	2194611	42.5
	"1989"	"1989"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	191	771662	24.8
	"1989"	"1989"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	3976	15456765	25.7
	"1989"	"1989"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3506	1882554	186.2
	"1989"	"1989"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	411	691942	59.4
	"1989"	"1989"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	12856	15416918	83.4
	"1989"	"1989"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	465	1395290	33.3
	"1989"	"1989"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	100	436200	22.9
	"1989"	"1989"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	2848	10780038	26.4
	"1989"	"1989"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	1738	1156791	150.2
	"1989"	"1989"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	230	409900	56.1
	"1989"	"1989"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	7918	10454971	75.7
	"1989"	"1989"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	444	1132167	39.2
	"1989"	"1989"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	80	312523	25.6
	"1989"	"1989"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2896	9793451	29.6
	"1989"	"1989"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1301	881000	147.7
	"1989"	"1989"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	163	251932	64.7
	"1989"	"1989"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	7288	8869925	82.2
	"1989"	"1989"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	509	875768	58.1
	"1989"	"1989"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	67	196685	34.1
	"1989"	"1989"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3840	8967877	42.8
	"1989"	"1989"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	1006	609404	165.1
	"1989"	"1989"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	127	158772	80.0
	"1989"	"1989"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	7424	7055596	105.2
	"1989"	"1989"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	481	486088	99.0
	"1989"	"1989"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	70	81297	86.1
	"1989"	"1989"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5091	5604412	90.8
	"1989"	"1989"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	646	275069	234.9
	"1989"	"1989"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	94	67577	139.1
	"1989"	"1989"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	6639	3335467	199.0
	"1989"	"1989"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	368	153437	239.8
	"1989"	"1989"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	41	21711	188.8
	"1989"	"1989"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	4571	1961458	233.0
	"1989"	"1989"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	291	66363	438.5
	"1989"	"1989"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	44	14668	300.0
	"1989"	"1989"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3310	750107	441.3
	"1989"	"1989"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	30	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	40	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	5	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	152	Not Applicable	Not Applicable
	"1990"	"1990"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	218	337254	64.6
	"1990"	"1990"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	17	89278	19.0 (Unreliable)
	"1990"	"1990"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	363	1602185	22.7
	"1990"	"1990"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	241	347082	69.4
	"1990"	"1990"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	27	94325	28.6
	"1990"	"1990"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	449	1688088	26.6
	"1990"	"1990"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	327	1137412	28.7
	"1990"	"1990"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	45	331857	13.6
	"1990"	"1990"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	801	5761780	13.9
	"1990"	"1990"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	449	1163852	38.6
	"1990"	"1990"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	90	345682	26.0
	"1990"	"1990"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1263	6071090	20.8
	"1990"	"1990"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	189	1339798	14.1
	"1990"	"1990"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	30	404675	7.4
	"1990"	"1990"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	516	7058274	7.3
	"1990"	"1990"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	279	1371538	20.3
	"1990"	"1990"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	60	416467	14.4
	"1990"	"1990"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	877	7444026	11.8
	"1990"	"1990"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	167	1301212	12.8
	"1990"	"1990"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	31	372989	8.3
	"1990"	"1990"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	594	6647468	8.9
	"1990"	"1990"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	387	1328261	29.1
	"1990"	"1990"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	60	387948	15.5
	"1990"	"1990"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1289	7022591	18.4
	"1990"	"1990"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	415	1343940	30.9
	"1990"	"1990"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	112	393772	28.4
	"1990"	"1990"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2296	6971165	32.9
	"1990"	"1990"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2387	1370304	174.2
	"1990"	"1990"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	359	422979	84.9
	"1990"	"1990"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	7138	7379551	96.7
	"1990"	"1990"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	537	1355862	39.6
	"1990"	"1990"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	107	405428	26.4
	"1990"	"1990"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	2206	7627737	28.9
	"1990"	"1990"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3216	1299074	247.6
	"1990"	"1990"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	436	433970	100.5
	"1990"	"1990"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	9565	8009507	119.4
	"1990"	"1990"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1441	2904769	49.6
	"1990"	"1990"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	222	934865	23.7
	"1990"	"1990"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4714	17756776	26.5
	"1990"	"1990"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	5751	2592489	221.8
	"1990"	"1990"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	673	900487	74.7
	"1990"	"1990"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	17989	18071340	99.5
	"1990"	"1990"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	900	2278832	39.5
