"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	45	6999000	0.6
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	7	6999000	0.1 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Railway accidents"	"E800-E807"	2	7350000	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	680	7350000	9.3
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	30	7350000	0.4
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	9	7350000	0.1 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Water transport accidents"	"E830-E838"	20	7350000	0.3
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	16	7350000	0.2 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	3	7350000	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	7350000	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	18	7350000	0.2 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Accidental falls"	"E880-E887"	27	7350000	0.4
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	123	7350000	1.7
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	17	7350000	0.2 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Other accidents "	"E910-E929"	472	7350000	6.4
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	6	7350000	0.1 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	1	7350000	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	51	7350000	0.7
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	10	7350000	0.1 (Unreliable)
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Railway accidents"	"E800-E807"	1	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	58	1370000	4.2
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Water transport accidents"	"E830-E838"	1	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	1	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	2	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental falls"	"E880-E887"	2	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	25	1370000	1.8
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	1	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Other accidents "	"E910-E929"	45	1370000	3.3
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	1	1370000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	5	1370000	0.4 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	41	1370000	3.0
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	4	1370000	0.3 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Railway accidents"	"E800-E807"	3	1387000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	124	1387000	8.9
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	1387000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	2	1387000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Water transport accidents"	"E830-E838"	4	1387000	0.3 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	2	1387000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	1	1387000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental falls"	"E880-E887"	9	1387000	0.6 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	30	1387000	2.2
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	7	1387000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Other accidents "	"E910-E929"	209	1387000	15.1
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	3	1387000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	7	1387000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	55	1387000	4.0
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	18	1387000	1.3 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Railway accidents"	"E800-E807"	1	192000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	8	192000	4.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Water transport accidents"	"E830-E838"	1	192000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental falls"	"E880-E887"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	2	192000	1.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Other accidents "	"E910-E929"	4	192000	2.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	2	192000	1.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	4	192000	2.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	1	192000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Railway accidents"	"E800-E807"	3	201000	1.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	18	201000	9.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	201000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	1	201000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	1	201000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental falls"	"E880-E887"	1	201000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	1	201000	0.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Other accidents "	"E910-E929"	12	201000	6.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	3	201000	1.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	3	201000	1.5 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	2	201000	1.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Railway accidents"	"E800-E807"	6	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	468	7700000	6.1
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	6	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	13	7700000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Water transport accidents"	"E830-E838"	9	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	16	7700000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	7	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	7700000	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	14	7700000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Accidental falls"	"E880-E887"	9	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	84	7700000	1.1
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	8	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Other accidents "	"E910-E929"	128	7700000	1.7
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	4	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	4	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	27	7700000	0.4
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	78	7700000	1.0
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	8	7700000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Railway accidents"	"E800-E807"	16	8069000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	954	8069000	11.8
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	39	8069000	0.5
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	16	8069000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Water transport accidents"	"E830-E838"	37	8069000	0.5
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	15	8069000	0.2 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	4	8069000	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	9	8069000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	23	8069000	0.3
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Accidental falls"	"E880-E887"	48	8069000	0.6
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	82	8069000	1.0
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	24	8069000	0.3
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Other accidents "	"E910-E929"	631	8069000	7.8
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	7	8069000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	7	8069000	0.1 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	107	8069000	1.3
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	102	8069000	1.3
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Legal intervention"	"E970-E978"	1	8069000	0.0 (Unreliable)
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	40	8069000	0.5
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	131	1497000	8.8
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	1497000	0.1 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	1	1497000	0.1 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Water transport accidents"	"E830-E838"	2	1497000	0.1 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	9	1497000	0.6 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	10	1497000	0.7 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental falls"	"E880-E887"	6	1497000	0.4 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	17	1497000	1.1 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	2	1497000	0.1 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Other accidents "	"E910-E929"	34	1497000	2.3
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	4	1497000	0.3 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	2	1497000	0.1 (Unreliable)
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	20	1497000	1.3
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	162	1497000	10.8
