"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1976"	"1976"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	28062	9922000	282.8
	"1976"	"1976"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	10301	1228000	838.8
	"1976"	"1976"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	16197	1023000	1583.3
	"1976"	"1976"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	589	190000	310.0
	"1976"	"1976"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	956	164000	582.9
	"1976"	"1976"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	43822	10818000	405.1
	"1976"	"1976"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	78171	10192000	767.0
	"1976"	"1976"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	15767	972000	1622.1
	"1976"	"1976"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	23725	801000	2961.9
	"1976"	"1976"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	754	110000	685.5
	"1976"	"1976"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	1333	108000	1234.3
	"1976"	"1976"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	89844	9730000	923.4
	"1976"	"1976"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	164637	8664000	1900.2
	"1976"	"1976"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	21854	686000	3185.7
	"1976"	"1976"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	27352	518000	5280.3
	"1976"	"1976"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	867	65000	1333.8
	"1976"	"1976"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	1959	75000	2612.0
	"1976"	"1976"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	153740	7311000	2102.9
	"1976"	"1976"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	238155	5582000	4266.5
	"1976"	"1976"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	19121	349000	5478.8
	"1976"	"1976"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	18671	234000	7979.1
	"1976"	"1976"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	1024	27000	3792.6
	"1976"	"1976"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	1575	24000	6562.5
	"1976"	"1976"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	232381	4079000	5697.0
	"1976"	"1976"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	223947	2432000	9208.3
	"1976"	"1976"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	10414	89000	11701.1
	"1976"	"1976"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	6930	47000	14744.7
	"1976"	"1976"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	688	9000	7644.4
	"1976"	"1976"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	903	8000	11287.5
	"1976"	"1976"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	180251	1192000	15121.7
	"1976"	"1976"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	105286	551000	19108.2
	"1976"	"1976"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	53	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	72	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	7	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	4	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	107	Not Applicable	Not Applicable
	"1976"	"1976"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	232	Not Applicable	Not Applicable
	"1977"	"1977"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	5722	259836	2202.2
	"1977"	"1977"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	7141	266831	2676.2
	"1977"	"1977"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	408	38977	1046.8
	"1977"	"1977"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	505	40805	1237.6
	"1977"	"1977"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	13970	1321903	1056.8
	"1977"	"1977"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	19229	1398280	1375.2
	"1977"	"1977"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	834	913000	91.3
	"1977"	"1977"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	1064	927000	114.8
	"1977"	"1977"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	96	149000	64.4
	"1977"	"1977"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	115	153000	75.2
	"1977"	"1977"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	2657	4944000	53.7
	"1977"	"1977"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	3541	5199000	68.1
	"1977"	"1977"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	450	1275000	35.3
	"1977"	"1977"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	685	1284000	53.3
	"1977"	"1977"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	47	184000	25.5
	"1977"	"1977"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	73	188000	38.8
	"1977"	"1977"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	1781	7122000	25.0
	"1977"	"1977"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	2798	7477000	37.4
	"1977"	"1977"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	395	1400000	28.2
	"1977"	"1977"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	786	1418000	55.4
	"1977"	"1977"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	44	186000	23.7
	"1977"	"1977"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	71	195000	36.4
	"1977"	"1977"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	1962	7964000	24.6
	"1977"	"1977"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	3487	8341000	41.8
	"1977"	"1977"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	897	1482000	60.5
	"1977"	"1977"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	2056	1469000	140.0
	"1977"	"1977"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	126	196000	64.3
	"1977"	"1977"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	308	206000	149.5
	"1977"	"1977"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	4847	8903000	54.4
	"1977"	"1977"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	13209	9220000	143.3
	"1977"	"1977"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	1329	1324000	100.4
	"1977"	"1977"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	3386	1211000	279.6
	"1977"	"1977"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	149	203000	73.4
	"1977"	"1977"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	406	200000	203.0
	"1977"	"1977"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	5018	8625000	58.2
	"1977"	"1977"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	16255	8748000	185.8
	"1977"	"1977"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	3054	1983000	154.0
	"1977"	"1977"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	7123	1711000	416.3
	"1977"	"1977"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	339	407000	83.3
	"1977"	"1977"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	646	348000	185.6
	"1977"	"1977"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	9962	14695000	67.8
	"1977"	"1977"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	23809	14697000	162.0
	"1977"	"1977"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	4960	1391000	356.6
	"1977"	"1977"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	8441	1155000	730.8
	"1977"	"1977"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	397	262000	151.5
	"1977"	"1977"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	614	230000	267.0
	"1977"	"1977"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	15800	10343000	152.8
	"1977"	"1977"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	27897	10119000	275.7
	"1977"	"1977"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	10076	1232000	817.9
	"1977"	"1977"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	15747	1020000	1543.8
	"1977"	"1977"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	639	203000	314.8
	"1977"	"1977"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	967	172000	562.2
	"1977"	"1977"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	42276	10666000	396.4
	"1977"	"1977"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	75418	10070000	748.9
	"1977"	"1977"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	15971	995000	1605.1
	"1977"	"1977"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	23877	815000	2929.7
	"1977"	"1977"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	780	122000	639.3
	"1977"	"1977"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	1382	117000	1181.2
	"1977"	"1977"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	89101	9911000	899.0
	"1977"	"1977"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	161561	8820000	1831.8
	"1977"	"1977"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	22199	714000	3109.1
	"1977"	"1977"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	27427	536000	5117.0
	"1977"	"1977"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	913	71000	1285.9
	"1977"	"1977"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	1977	80000	2471.2
	"1977"	"1977"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	154453	7508000	2057.2
	"1977"	"1977"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	238626	5729000	4165.2
	"1977"	"1977"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	19477	354000	5502.0
	"1977"	"1977"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	18858	235000	8024.7
	"1977"	"1977"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	1099	29000	3789.7
	"1977"	"1977"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	1696	26000	6523.1
	"1977"	"1977"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	228083	4160000	5482.8
	"1977"	"1977"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	221385	2458000	9006.7
	"1977"	"1977"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	10752	94000	11438.3
	"1977"	"1977"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	7218	49000	14730.6
	"1977"	"1977"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	697	10000	6970.0
	"1977"	"1977"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	908	7000	12971.4
	"1977"	"1977"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	181393	1261000	14384.9
	"1977"	"1977"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	105183	571000	18420.8
	"1977"	"1977"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	66	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	85	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	8	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	11	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	127	Not Applicable	Not Applicable
	"1977"	"1977"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	272	Not Applicable	Not Applicable
	"1978"	"1978"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	5648	262807	2149.1
	"1978"	"1978"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	7099	270018	2629.1
	"1978"	"1978"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	420	42543	987.2
	"1978"	"1978"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	566	44803	1263.3
	"1978"	"1978"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	13789	1318535	1045.8
	"1978"	"1978"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	18423	1394573	1321.0
	"1978"	"1978"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	873	919000	95.0
	"1978"	"1978"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	1065	934000	114.0
	"1978"	"1978"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	96	153000	62.7
	"1978"	"1978"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	128	158000	81.0
	"1978"	"1978"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	2594	4990000	52.0
	"1978"	"1978"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	3673	5255000	69.9
	"1978"	"1978"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	457	1273000	35.9
	"1978"	"1978"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	689	1286000	53.6
	"1978"	"1978"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	45	193000	23.3
	"1978"	"1978"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	72	199000	36.2
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	1795	6999000	25.6
	"1978"	"1978"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	2591	7350000	35.3
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	400	1370000	29.2
	"1978"	"1978"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	751	1387000	54.1
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	42	192000	21.9
	"1978"	"1978"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	79	201000	39.3
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	1797	7700000	23.3
	"1978"	"1978"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	3312	8069000	41.0
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	820	1497000	54.8
	"1978"	"1978"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	1940	1485000	130.6
	"1978"	"1978"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	101	205000	49.3
	"1978"	"1978"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	305	217000	140.6
	"1978"	"1978"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	4813	8853000	54.4
	"1978"	"1978"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	13221	9179000	144.0
	"1978"	"1978"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	1350	1368000	98.7
	"1978"	"1978"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	3514	1250000	281.1
	"1978"	"1978"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	150	214000	70.1
	"1978"	"1978"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	434	212000	204.7
	"1978"	"1978"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	5249	8791000	59.7
	"1978"	"1978"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	16603	8913000	186.3
	"1978"	"1978"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	3107	2072000	150.0
	"1978"	"1978"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	7042	1794000	392.5
	"1978"	"1978"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	341	434000	78.6
	"1978"	"1978"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	698	373000	187.1
	"1978"	"1978"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	10166	15056000	67.5
	"1978"	"1978"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	24468	15074000	162.3
	"1978"	"1978"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	4811	1424000	337.9
	"1978"	"1978"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	8433	1182000	713.5
	"1978"	"1978"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	404	279000	144.8
	"1978"	"1978"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	705	247000	285.4
	"1978"	"1978"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	15742	10728000	146.7
	"1978"	"1978"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	28074	10514000	267.0
	"1978"	"1978"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	9699	1242000	780.9
	"1978"	"1978"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	15325	1022000	1499.5
	"1978"	"1978"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	693	214000	323.8
	"1978"	"1978"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	1003	182000	551.1
	"1978"	"1978"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	41392	10538000	392.8
	"1978"	"1978"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	73283	9968000	735.2
	"1978"	"1978"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	15945	1019000	1564.8
	"1978"	"1978"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	24034	832000	2888.7
	"1978"	"1978"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	843	134000	629.1
	"1978"	"1978"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	1492	126000	1184.1
	"1978"	"1978"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	89555	10062000	890.0
	"1978"	"1978"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	160982	8939000	1800.9
	"1978"	"1978"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	22144	743000	2980.3
	"1978"	"1978"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	27973	551000	5076.8
	"1978"	"1978"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	1079	75000	1438.7
	"1978"	"1978"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	2139	84000	2546.4
	"1978"	"1978"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	157403	7681000	2049.3
	"1978"	"1978"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	241521	5861000	4120.8
	"1978"	"1978"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	19926	358000	5565.9
	"1978"	"1978"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	19292	239000	8072.0
	"1978"	"1978"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	1178	32000	3681.2
	"1978"	"1978"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	1930	26000	7423.1
	"1978"	"1978"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	231828	4256000	5447.1
	"1978"	"1978"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	223172	2501000	8923.3
	"1978"	"1978"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	11431	99000	11546.5
	"1978"	"1978"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	7395	51000	14500.0
	"1978"	"1978"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	820	11000	7454.5
	"1978"	"1978"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	934	7000	13342.9
	"1978"	"1978"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	193305	1333000	14501.5
	"1978"	"1978"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	110412	594000	18587.9
	"1978"	"1978"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	66	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	111	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	10	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	19	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	171	Not Applicable	Not Applicable
	"1978"	"1978"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	388	Not Applicable	Not Applicable
"---"
"Dataset: Compressed Mortality, 1968-1978"
"Query Parameters:"
"Title: icd_08_year_age_race_gender_allcause"
"Age Group: All"
"Gender: All"
"ICD-8 Codes: All"
"Race: All"
"States: All"
"Year: All, 1968 to 1978"
"Group By: Year, Age Group, Race, Gender"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Feb 1, 2016 10:13:09 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1968-1978. CDC WONDER Online Database, compiled from Compressed Mortality File CMF 1968-1988, Series 20, No. 2A, 2000. Accessed"
"at http://wonder.cdc.gov/cmf-icd8.html on Feb 1, 2016 10:13:09 AM"
"---"
Caveats:
"1. About national population figures: population figures for 1968-69 and 1971-78 are intercensal estimates of the July 1"
"resident population; population figures for 1970 are April 1 modified census counts. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Population Information."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the number of live births"
"for the given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
